ID_Venta,Fecha,Producto,Categoria,Region,Vendedor,Precio_Unitario,Cantidad,Descuento_%,Total
V-002149,2024-11-09,Escritorio,Muebles,Oeste,Valentina Ortiz,2430.07,1,10,2187.06
V-036224,2024-11-09,Monitor 27',Electronica,Norte,Carlos Lopez,4294.9,4,0,17179.6
V-043718,2024-11-09,Hub USB-C,Perifericos,Centro,Sofia Ramirez,680.17,6,10,3672.92
V-018007,2024-11-09,Tablet,Electronica,Este,Diego Flores,5116.95,1,0,5116.95
V-000477,2024-11-09,Webcam HD,Electronica,Sur,Ana Martinez,912.06,5,0,4560.3
V-031849,2024-11-09,Lampara LED,Oficina,Este,Diego Flores,203.02,7,0,1421.14
V-042723,2024-11-09,Smartphone,Electronica,Este,Laura Torres,4585.83,2,10,8254.49
V-012589,2024-11-09,Hub USB-C,Perifericos,Centro,Pedro Sanchez,401.82,4,0,1607.28
V-033549,2024-11-09,Monitor 27',Electronica,Sur,Ana Martinez,4233.9,2,0,8467.8
V-016007,2024-11-09,Silla Ergononica,Muebles,Centro,Sofia Ramirez,5238.95,1,5,4977.0
V-022005,2024-11-09,Webcam HD,Electronica,Oeste,Valentina Ortiz,1206.96,2,0,2413.92
V-037662,2024-11-09,Tablet,Electronica,Norte,Carlos Lopez,2549.05,6,10,13764.87
V-017371,2024-11-09,Lampara LED,Oficina,Este,Laura Torres,487.15,3,5,1388.38
V-026797,2024-11-09,Smartphone,Electronica,Este,Diego Flores,3862.47,2,5,7338.69
V-009512,2024-11-09,Tablet,Electronica,Centro,Sofia Ramirez,3113.0,3,0,9339.0
V-015250,2024-11-09,Webcam HD,Electronica,Este,Laura Torres,1327.07,4,0,5308.28
V-034967,2024-11-09,Laptop Gamer,Electronica,Norte,Carlos Lopez,15598.8,5,10,70194.6
V-002845,2024-11-09,Router WiFi,Electronica,Centro,Sofia Ramirez,1941.68,1,5,1844.6
V-033539,2024-11-10,Lampara LED,Oficina,Este,Diego Flores,387.71,3,10,1046.82
V-041673,2024-11-10,Impresora,Oficina,Centro,Sofia Ramirez,3332.07,5,15,14161.3
V-026282,2024-11-10,Monitor 27',Electronica,Sur,Luis Hernandez,3546.32,4,0,14185.28
V-034678,2024-11-10,Webcam HD,Electronica,Centro,Sofia Ramirez,1743.5,6,10,9414.9
V-030100,2024-11-10,Escritorio,Muebles,Sur,Luis Hernandez,1988.39,3,0,5965.17
V-043516,2024-11-10,Lampara LED,Oficina,Norte,Maria Garcia,375.06,4,0,1500.24
V-009994,2024-11-10,Auriculares Bluetooth,Electronica,Sur,Ana Martinez,764.74,5,0,3823.7
V-004538,2024-11-10,Hub USB-C,Perifericos,Norte,Maria Garcia,440.06,4,0,1760.24
V-038846,2024-11-10,Mouse Gaming,Perifericos,Sur,Ana Martinez,355.21,4,5,1349.8
V-033868,2024-11-10,Escritorio,Muebles,Sur,Ana Martinez,3635.95,2,0,7271.9
V-016115,2024-11-10,Escritorio,Muebles,Norte,Carlos Lopez,3263.37,3,0,9790.11
V-005583,2024-11-10,Lampara LED,Oficina,Oeste,Miguel Angel,331.81,8,10,2389.03
V-012874,2024-11-10,Hub USB-C,Perifericos,Este,Diego Flores,313.11,1,0,313.11
V-005367,2024-11-10,Router WiFi,Electronica,Oeste,Miguel Angel,1472.07,2,5,2796.93
V-032234,2024-11-10,Tablet,Electronica,Norte,Maria Garcia,4112.12,2,10,7401.82
V-014550,2024-11-10,Router WiFi,Electronica,Norte,Carlos Lopez,1829.37,1,5,1737.9
V-026884,2024-11-10,Lampara LED,Oficina,Este,Diego Flores,429.67,5,10,1933.52
V-008817,2024-11-10,Teclado Mecanico,Perifericos,Norte,Maria Garcia,587.2,4,5,2231.36
V-024605,2024-11-10,Router WiFi,Electronica,Norte,Maria Garcia,1480.63,3,10,3997.7
V-020358,2024-11-10,Teclado Mecanico,Perifericos,Oeste,Miguel Angel,916.02,8,10,6595.34
V-009294,2024-11-10,Hub USB-C,Perifericos,Oeste,Miguel Angel,680.7,4,0,2722.8
V-017189,2024-11-10,Impresora,Oficina,Sur,Luis Hernandez,1806.96,2,0,3613.92
V-013284,2024-11-10,Escritorio,Muebles,Oeste,Valentina Ortiz,2285.29,4,5,8684.1
V-043297,2024-11-10,Mouse Gaming,Perifericos,Sur,Ana Martinez,418.74,5,15,1779.64
V-023886,2024-11-10,Tablet,Electronica,Este,Laura Torres,3533.02,4,0,14132.08
V-023898,2024-11-10,Lampara LED,Oficina,Oeste,Miguel Angel,463.99,3,5,1322.37
V-028545,2024-11-10,Smartphone,Electronica,Norte,Carlos Lopez,6256.99,2,0,12513.98
V-001579,2024-11-10,Laptop Gamer,Electronica,Norte,Maria Garcia,13152.78,3,5,37485.42
V-021969,2024-11-10,Auriculares Bluetooth,Electronica,Centro,Pedro Sanchez,413.38,2,0,826.76
V-020151,2024-11-10,Hub USB-C,Perifericos,Centro,Pedro Sanchez,303.37,2,0,606.74
V-010962,2024-11-10,Impresora,Oficina,Norte,Carlos Lopez,3142.47,5,15,13355.5
V-015346,2024-11-10,Lampara LED,Oficina,Este,Diego Flores,223.82,3,5,637.89
V-019437,2024-11-10,Laptop Gamer,Electronica,Oeste,Valentina Ortiz,13320.05,3,10,35964.13
V-019495,2024-11-10,Router WiFi,Electronica,Este,Laura Torres,1984.06,1,0,1984.06
V-011844,2024-11-10,Tablet,Electronica,Centro,Sofia Ramirez,5155.21,2,5,9794.9
V-021050,2024-11-10,Router WiFi,Electronica,Centro,Sofia Ramirez,916.99,5,15,3897.21
V-030819,2024-11-10,Tablet,Electronica,Este,Laura Torres,2343.03,3,10,6326.18
V-003438,2024-11-10,Lampara LED,Oficina,Oeste,Miguel Angel,388.59,2,0,777.18
V-018845,2024-11-10,Silla Ergononica,Muebles,Este,Diego Flores,7446.32,1,5,7074.0
V-006492,2024-11-10,Tablet,Electronica,Este,Diego Flores,4122.59,3,10,11130.99
V-005162,2024-11-10,Laptop Gamer,Electronica,Centro,Pedro Sanchez,17151.25,3,5,48881.06
V-042908,2024-11-10,Smartphone,Electronica,Norte,Maria Garcia,7062.95,5,5,33549.01
V-039934,2024-11-10,Silla Ergononica,Muebles,Centro,Sofia Ramirez,6176.64,2,5,11735.62
V-043608,2024-11-10,Mouse Gaming,Perifericos,Norte,Carlos Lopez,659.29,1,0,659.29
V-044059,2024-11-10,Smartphone,Electronica,Norte,Carlos Lopez,3863.8,3,0,11591.4
V-039019,2024-11-10,Smartphone,Electronica,Norte,Carlos Lopez,8453.37,6,15,43112.19
V-036441,2024-11-11,Webcam HD,Electronica,Norte,Maria Garcia,1076.19,3,5,3067.14
V-039686,2024-11-11,Disco SSD 1TB,Electronica,Centro,Sofia Ramirez,997.38,4,0,3989.52
V-002007,2024-11-11,Laptop Gamer,Electronica,Norte,Maria Garcia,17841.89,3,0,53525.67
V-004008,2024-11-11,Auriculares Bluetooth,Electronica,Este,Diego Flores,828.84,2,5,1574.8
V-010952,2024-11-11,Router WiFi,Electronica,Sur,Luis Hernandez,1637.35,3,5,4666.45
V-012583,2024-11-11,Escritorio,Muebles,Centro,Pedro Sanchez,2298.75,1,0,2298.75
V-008693,2024-11-11,Lampara LED,Oficina,Sur,Ana Martinez,444.12,4,5,1687.66
V-037948,2024-11-11,Router WiFi,Electronica,Sur,Luis Hernandez,1153.63,1,10,1038.27
V-026836,2024-11-11,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,1213.07,3,0,3639.21
V-033258,2024-11-11,Laptop Gamer,Electronica,Este,Diego Flores,15994.65,2,5,30389.84
V-029592,2024-11-11,Hub USB-C,Perifericos,Norte,Maria Garcia,396.97,5,5,1885.61
V-028417,2024-11-11,Tablet,Electronica,Oeste,Valentina Ortiz,4509.3,5,10,20291.85
V-015498,2024-11-11,Router WiFi,Electronica,Norte,Carlos Lopez,1848.59,2,10,3327.46
V-008085,2024-11-11,Lampara LED,Oficina,Este,Laura Torres,243.25,3,0,729.75
V-034028,2024-11-11,Mouse Gaming,Perifericos,Centro,Pedro Sanchez,517.27,4,0,2069.08
V-020263,2024-11-11,Teclado Mecanico,Perifericos,Norte,Carlos Lopez,972.41,4,5,3695.16
V-024832,2024-11-11,Smartphone,Electronica,Sur,Luis Hernandez,4540.37,2,5,8626.7
V-032403,2024-11-11,Webcam HD,Electronica,Sur,Ana Martinez,703.13,2,0,1406.26
V-011935,2024-11-11,Smartphone,Electronica,Oeste,Valentina Ortiz,7811.25,2,0,15622.5
V-044352,2024-11-11,Router WiFi,Electronica,Sur,Ana Martinez,816.27,3,5,2326.37
V-029652,2024-11-11,Disco SSD 1TB,Electronica,Sur,Luis Hernandez,1436.43,4,0,5745.72
V-012466,2024-11-11,Lampara LED,Oficina,Centro,Pedro Sanchez,272.96,3,5,777.94
V-037515,2024-11-11,Lampara LED,Oficina,Oeste,Miguel Angel,446.33,4,5,1696.05
V-001450,2024-11-11,Router WiFi,Electronica,Este,Diego Flores,1276.32,4,5,4850.02
V-004809,2024-11-11,Silla Ergononica,Muebles,Centro,Pedro Sanchez,7338.5,3,0,22015.5
V-018731,2024-11-11,Smartphone,Electronica,Oeste,Miguel Angel,7123.92,6,10,38469.17
V-003168,2024-11-11,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,917.88,5,10,4130.46
V-018733,2024-11-11,Tablet,Electronica,Oeste,Valentina Ortiz,4453.22,3,5,12691.68
V-028224,2024-11-11,Escritorio,Muebles,Sur,Luis Hernandez,3042.27,6,15,15515.58
V-003717,2024-11-11,Webcam HD,Electronica,Este,Diego Flores,907.7,2,0,1815.4
V-002123,2024-11-11,Teclado Mecanico,Perifericos,Este,Diego Flores,854.13,1,10,768.72
V-039746,2024-11-11,Disco SSD 1TB,Electronica,Este,Laura Torres,1666.58,4,10,5999.69
V-024413,2024-11-11,Laptop Gamer,Electronica,Oeste,Miguel Angel,14246.44,3,5,40602.35
V-005975,2024-11-11,Laptop Gamer,Electronica,Oeste,Valentina Ortiz,15464.97,4,5,58766.89
V-019538,2024-11-11,Disco SSD 1TB,Electronica,Norte,Carlos Lopez,1262.88,2,5,2399.47
V-027586,2024-11-11,Monitor 27',Electronica,Oeste,Miguel Angel,4022.63,4,5,15285.99
V-043619,2024-11-11,Mouse Gaming,Perifericos,Sur,Ana Martinez,315.2,4,0,1260.8
V-003987,2024-11-11,Lampara LED,Oficina,Oeste,Miguel Angel,461.7,9,5,3947.54
V-014548,2024-11-11,Webcam HD,Electronica,Sur,Ana Martinez,1611.32,4,10,5800.75
V-026143,2024-11-11,Disco SSD 1TB,Electronica,Norte,Carlos Lopez,1478.11,2,0,2956.22
V-044270,2024-11-12,Hub USB-C,Perifericos,Centro,Sofia Ramirez,397.31,1,10,357.58
V-025487,2024-11-12,Escritorio,Muebles,Oeste,Valentina Ortiz,1911.72,2,0,3823.44
V-032140,2024-11-12,Mouse Gaming,Perifericos,Sur,Ana Martinez,270.12,3,0,810.36
V-012149,2024-11-12,Laptop Gamer,Electronica,Este,Diego Flores,16966.65,2,5,32236.64
V-041542,2024-11-12,Impresora,Oficina,Oeste,Miguel Angel,1669.61,3,0,5008.83
V-003896,2024-11-12,Lampara LED,Oficina,Oeste,Valentina Ortiz,494.63,2,5,939.8
V-020694,2024-11-12,Monitor 27',Electronica,Este,Diego Flores,4922.32,4,0,19689.28
V-042371,2024-11-12,Mouse Gaming,Perifericos,Sur,Luis Hernandez,753.96,8,0,6031.68
V-037141,2024-11-12,Hub USB-C,Perifericos,Oeste,Valentina Ortiz,405.55,4,5,1541.09
V-017069,2024-11-12,Lampara LED,Oficina,Oeste,Miguel Angel,382.33,4,5,1452.85
V-007429,2024-11-12,Teclado Mecanico,Perifericos,Norte,Maria Garcia,1320.91,6,10,7132.91
V-020262,2024-11-12,Auriculares Bluetooth,Electronica,Oeste,Miguel Angel,608.82,3,0,1826.46
V-015621,2024-11-12,Hub USB-C,Perifericos,Este,Laura Torres,308.54,2,5,586.23
V-031962,2024-11-12,Impresora,Oficina,Oeste,Valentina Ortiz,2837.22,5,5,13476.79
V-031777,2024-11-12,Router WiFi,Electronica,Este,Laura Torres,864.07,6,10,4665.98
V-042594,2024-11-12,Silla Ergononica,Muebles,Centro,Sofia Ramirez,6038.21,2,0,12076.42
V-007239,2024-11-12,Lampara LED,Oficina,Este,Diego Flores,357.61,4,0,1430.44
V-034306,2024-11-12,Hub USB-C,Perifericos,Oeste,Miguel Angel,458.89,5,5,2179.73
V-018787,2024-11-12,Escritorio,Muebles,Centro,Pedro Sanchez,2056.29,1,5,1953.48
V-023686,2024-11-12,Laptop Gamer,Electronica,Este,Diego Flores,16951.74,4,5,64416.61
V-018438,2024-11-12,Mouse Gaming,Perifericos,Oeste,Miguel Angel,771.8,3,0,2315.4
V-035182,2024-11-12,Laptop Gamer,Electronica,Oeste,Miguel Angel,13309.51,5,5,63220.17
V-038207,2024-11-12,Teclado Mecanico,Perifericos,Oeste,Miguel Angel,684.71,5,5,3252.37
V-001054,2024-11-12,Smartphone,Electronica,Centro,Sofia Ramirez,3521.72,3,10,9508.64
V-024629,2024-11-12,Laptop Gamer,Electronica,Este,Laura Torres,12568.94,4,10,45248.18
V-003760,2024-11-12,Hub USB-C,Perifericos,Este,Diego Flores,568.88,3,5,1621.31
V-006848,2024-11-12,Silla Ergononica,Muebles,Sur,Luis Hernandez,6009.47,3,0,18028.41
V-011778,2024-11-12,Mouse Gaming,Perifericos,Oeste,Miguel Angel,505.53,2,0,1011.06
V-007097,2024-11-12,Auriculares Bluetooth,Electronica,Este,Diego Flores,994.72,4,0,3978.88
V-012400,2024-11-12,Lampara LED,Oficina,Norte,Maria Garcia,411.63,3,0,1234.89
V-012998,2024-11-12,Escritorio,Muebles,Este,Diego Flores,3538.76,4,5,13447.29
V-006905,2024-11-12,Disco SSD 1TB,Electronica,Centro,Pedro Sanchez,1488.16,3,0,4464.48
V-043479,2024-11-12,Silla Ergononica,Muebles,Norte,Carlos Lopez,7098.2,3,0,21294.6
V-036742,2024-11-12,Tablet,Electronica,Centro,Sofia Ramirez,2640.92,3,0,7922.76
V-024212,2024-11-12,Silla Ergononica,Muebles,Norte,Carlos Lopez,6007.33,2,5,11413.93
V-022217,2024-11-12,Escritorio,Muebles,Sur,Ana Martinez,2238.1,2,0,4476.2
V-008306,2024-11-12,Tablet,Electronica,Oeste,Valentina Ortiz,3473.1,2,10,6251.58
V-019176,2024-11-13,Tablet,Electronica,Este,Diego Flores,3685.05,3,5,10502.39
V-025304,2024-11-13,Teclado Mecanico,Perifericos,Sur,Luis Hernandez,1024.12,5,10,4608.54
V-030032,2024-11-13,Teclado Mecanico,Perifericos,Norte,Carlos Lopez,1103.37,3,0,3310.11
V-040332,2024-11-13,Auriculares Bluetooth,Electronica,Sur,Luis Hernandez,1130.37,3,5,3221.55
V-004545,2024-11-13,Auriculares Bluetooth,Electronica,Oeste,Valentina Ortiz,707.08,4,0,2828.32
V-003764,2024-11-13,Mouse Gaming,Perifericos,Oeste,Valentina Ortiz,469.19,8,10,3378.17
V-036163,2024-11-13,Monitor 27',Electronica,Este,Diego Flores,4759.81,2,5,9043.64
V-018397,2024-11-13,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,1200.6,3,5,3421.71
V-019713,2024-11-13,Tablet,Electronica,Sur,Ana Martinez,3617.1,3,5,10308.73
V-013604,2024-11-13,Impresora,Oficina,Este,Diego Flores,1906.55,5,5,9056.11
V-001367,2024-11-13,Impresora,Oficina,Norte,Maria Garcia,2322.97,6,5,13240.93
V-023762,2024-11-13,Auriculares Bluetooth,Electronica,Este,Diego Flores,599.33,3,0,1797.99
V-020875,2024-11-13,Mouse Gaming,Perifericos,Oeste,Valentina Ortiz,305.74,3,0,917.22
V-028958,2024-11-13,Silla Ergononica,Muebles,Norte,Maria Garcia,4428.3,4,5,16827.54
V-000361,2024-11-13,Silla Ergononica,Muebles,Norte,Maria Garcia,6680.23,3,5,19038.66
V-029661,2024-11-13,Impresora,Oficina,Este,Diego Flores,2665.31,4,5,10128.18
V-012139,2024-11-13,Hub USB-C,Perifericos,Norte,Maria Garcia,380.27,2,0,760.54
V-027543,2024-11-13,Lampara LED,Oficina,Oeste,Valentina Ortiz,233.43,1,0,233.43
V-013721,2024-11-13,Lampara LED,Oficina,Este,Laura Torres,354.84,6,5,2022.59
V-039360,2024-11-13,Auriculares Bluetooth,Electronica,Oeste,Miguel Angel,753.58,3,10,2034.67
V-039954,2024-11-13,Impresora,Oficina,Sur,Luis Hernandez,1784.19,2,10,3211.54
V-033659,2024-11-13,Router WiFi,Electronica,Oeste,Miguel Angel,1428.35,3,0,4285.05
V-002956,2024-11-13,Smartphone,Electronica,Centro,Pedro Sanchez,7286.92,4,5,27690.3
V-003197,2024-11-13,Webcam HD,Electronica,Centro,Pedro Sanchez,1176.62,4,0,4706.48
V-041540,2024-11-13,Auriculares Bluetooth,Electronica,Oeste,Valentina Ortiz,544.72,6,10,2941.49
V-017572,2024-11-13,Auriculares Bluetooth,Electronica,Este,Laura Torres,1082.06,3,5,3083.87
V-024997,2024-11-13,Router WiFi,Electronica,Norte,Carlos Lopez,1109.75,6,5,6325.58
V-002076,2024-11-13,Mouse Gaming,Perifericos,Este,Laura Torres,588.91,6,5,3356.79
V-029585,2024-11-13,Hub USB-C,Perifericos,Norte,Carlos Lopez,560.25,3,5,1596.71
V-012343,2024-11-13,Teclado Mecanico,Perifericos,Oeste,Valentina Ortiz,800.7,5,10,3603.15
V-010393,2024-11-13,Smartphone,Electronica,Sur,Ana Martinez,5553.55,3,0,16660.65
V-004568,2024-11-13,Laptop Gamer,Electronica,Sur,Luis Hernandez,16914.72,2,5,32137.97
V-029996,2024-11-13,Router WiFi,Electronica,Norte,Maria Garcia,1377.78,4,10,4960.01
V-000396,2024-11-13,Auriculares Bluetooth,Electronica,Norte,Carlos Lopez,529.36,4,10,1905.7
V-042513,2024-11-13,Escritorio,Muebles,Sur,Ana Martinez,2550.36,2,5,4845.68
V-028583,2024-11-13,Silla Ergononica,Muebles,Centro,Sofia Ramirez,6649.78,2,5,12634.58
V-039039,2024-11-13,Disco SSD 1TB,Electronica,Este,Diego Flores,1741.88,1,0,1741.88
V-004550,2024-11-13,Tablet,Electronica,Oeste,Valentina Ortiz,3304.56,5,10,14870.52
V-012543,2024-11-13,Mouse Gaming,Perifericos,Norte,Carlos Lopez,645.4,4,5,2452.52
V-014835,2024-11-13,Impresora,Oficina,Norte,Carlos Lopez,2951.86,2,5,5608.53
V-016705,2024-11-13,Impresora,Oficina,Centro,Sofia Ramirez,1823.45,5,10,8205.52
V-017998,2024-11-13,Hub USB-C,Perifericos,Sur,Luis Hernandez,440.18,3,10,1188.49
V-006245,2024-11-13,Silla Ergononica,Muebles,Oeste,Miguel Angel,5046.78,4,0,20187.12
V-020566,2024-11-13,Mouse Gaming,Perifericos,Oeste,Miguel Angel,335.06,5,5,1591.54
V-020360,2024-11-13,Router WiFi,Electronica,Norte,Maria Garcia,815.88,2,0,1631.76
V-019771,2024-11-13,Router WiFi,Electronica,Oeste,Valentina Ortiz,1192.47,4,0,4769.88
V-030061,2024-11-13,Silla Ergononica,Muebles,Oeste,Valentina Ortiz,3643.09,3,0,10929.27
V-017401,2024-11-13,Disco SSD 1TB,Electronica,Sur,Ana Martinez,1561.56,2,5,2966.96
V-033119,2024-11-13,Escritorio,Muebles,Norte,Maria Garcia,2827.13,1,5,2685.77
V-038829,2024-11-13,Tablet,Electronica,Centro,Sofia Ramirez,4327.73,2,0,8655.46
V-004776,2024-11-13,Lampara LED,Oficina,Norte,Carlos Lopez,230.02,7,5,1529.63
V-038224,2024-11-13,Teclado Mecanico,Perifericos,Sur,Luis Hernandez,1172.19,5,15,4981.81
V-017610,2024-11-14,Auriculares Bluetooth,Electronica,Este,Diego Flores,410.45,2,0,820.9
V-004791,2024-11-14,Tablet,Electronica,Este,Diego Flores,3843.3,1,5,3651.14
V-027305,2024-11-14,Webcam HD,Electronica,Norte,Maria Garcia,683.84,2,0,1367.68
V-037534,2024-11-14,Laptop Gamer,Electronica,Centro,Sofia Ramirez,17370.2,3,0,52110.6
V-035138,2024-11-14,Tablet,Electronica,Norte,Maria Garcia,2639.58,2,0,5279.16
V-020232,2024-11-14,Escritorio,Muebles,Este,Laura Torres,2367.1,1,5,2248.74
V-004429,2024-11-14,Tablet,Electronica,Norte,Maria Garcia,4022.99,4,5,15287.36
V-007124,2024-11-14,Mouse Gaming,Perifericos,Oeste,Miguel Angel,491.29,2,5,933.45
V-019217,2024-11-14,Lampara LED,Oficina,Oeste,Valentina Ortiz,399.04,3,0,1197.12
V-034698,2024-11-14,Mouse Gaming,Perifericos,Norte,Carlos Lopez,438.07,8,10,3154.1
V-037957,2024-11-14,Teclado Mecanico,Perifericos,Norte,Carlos Lopez,987.72,5,15,4197.81
V-002559,2024-11-14,Escritorio,Muebles,Este,Diego Flores,3762.15,3,10,10157.8
V-008635,2024-11-14,Silla Ergononica,Muebles,Centro,Sofia Ramirez,4448.79,2,0,8897.58
V-043038,2024-11-14,Mouse Gaming,Perifericos,Sur,Ana Martinez,388.2,4,5,1475.16
V-036001,2024-11-14,Laptop Gamer,Electronica,Centro,Pedro Sanchez,12281.17,2,5,23334.22
V-031955,2024-11-14,Silla Ergononica,Muebles,Sur,Ana Martinez,5753.58,2,5,10931.8
V-035517,2024-11-14,Escritorio,Muebles,Centro,Sofia Ramirez,3110.94,2,5,5910.79
V-024411,2024-11-14,Lampara LED,Oficina,Centro,Sofia Ramirez,269.92,4,10,971.71
V-037408,2024-11-14,Mouse Gaming,Perifericos,Sur,Luis Hernandez,285.26,4,0,1141.04
V-024449,2024-11-14,Monitor 27',Electronica,Oeste,Valentina Ortiz,5259.98,1,0,5259.98
V-004792,2024-11-14,Disco SSD 1TB,Electronica,Sur,Ana Martinez,933.4,2,5,1773.46
V-000338,2024-11-14,Tablet,Electronica,Centro,Sofia Ramirez,4060.65,2,0,8121.3
V-030196,2024-11-14,Escritorio,Muebles,Centro,Pedro Sanchez,2774.28,2,0,5548.56
V-022083,2024-11-14,Mouse Gaming,Perifericos,Oeste,Miguel Angel,467.21,3,5,1331.55
V-005755,2024-11-14,Silla Ergononica,Muebles,Sur,Luis Hernandez,6265.6,3,0,18796.8
V-012876,2024-11-14,Lampara LED,Oficina,Este,Laura Torres,473.85,4,0,1895.4
V-013545,2024-11-14,Lampara LED,Oficina,Sur,Luis Hernandez,424.85,4,0,1699.4
V-023092,2024-11-14,Router WiFi,Electronica,Sur,Luis Hernandez,938.51,2,5,1783.17
V-027166,2024-11-14,Disco SSD 1TB,Electronica,Norte,Maria Garcia,1196.1,3,5,3408.88
V-032401,2024-11-14,Lampara LED,Oficina,Este,Diego Flores,423.27,2,0,846.54
V-038507,2024-11-14,Escritorio,Muebles,Centro,Pedro Sanchez,3881.75,1,5,3687.66
V-011843,2024-11-14,Monitor 27',Electronica,Oeste,Miguel Angel,3587.31,3,5,10223.83
V-042901,2024-11-14,Lampara LED,Oficina,Centro,Sofia Ramirez,282.23,2,5,536.24
V-001882,2024-11-14,Lampara LED,Oficina,Oeste,Miguel Angel,218.35,5,5,1037.16
V-000897,2024-11-14,Monitor 27',Electronica,Oeste,Valentina Ortiz,3809.61,2,0,7619.22
V-034055,2024-11-14,Silla Ergononica,Muebles,Oeste,Miguel Angel,4313.39,3,10,11646.15
V-007262,2024-11-14,Mouse Gaming,Perifericos,Este,Laura Torres,666.89,4,0,2667.56
V-026649,2024-11-14,Silla Ergononica,Muebles,Sur,Luis Hernandez,4618.44,4,0,18473.76
V-029825,2024-11-14,Tablet,Electronica,Centro,Pedro Sanchez,5023.64,2,10,9042.55
V-017361,2024-11-15,Monitor 27',Electronica,Centro,Sofia Ramirez,3090.26,1,0,3090.26
V-019680,2024-11-15,Laptop Gamer,Electronica,Sur,Luis Hernandez,13082.12,3,5,37284.04
V-014690,2024-11-15,Lampara LED,Oficina,Oeste,Miguel Angel,364.22,3,5,1038.03
V-001997,2024-11-15,Monitor 27',Electronica,Este,Laura Torres,5468.73,4,0,21874.92
V-028724,2024-11-15,Teclado Mecanico,Perifericos,Sur,Ana Martinez,1064.16,4,0,4256.64
V-003093,2024-11-15,Disco SSD 1TB,Electronica,Centro,Pedro Sanchez,1359.0,1,0,1359.0
V-010175,2024-11-15,Webcam HD,Electronica,Norte,Maria Garcia,896.34,4,5,3406.09
V-033052,2024-11-15,Monitor 27',Electronica,Sur,Luis Hernandez,3678.32,2,0,7356.64
V-040904,2024-11-15,Disco SSD 1TB,Electronica,Oeste,Valentina Ortiz,959.33,2,10,1726.79
V-003501,2024-11-15,Impresora,Oficina,Sur,Luis Hernandez,3147.13,2,0,6294.26
V-009993,2024-11-15,Mouse Gaming,Perifericos,Centro,Pedro Sanchez,709.22,2,10,1276.6
V-042845,2024-11-15,Escritorio,Muebles,Norte,Maria Garcia,2928.31,2,5,5563.79
V-020733,2024-11-15,Mouse Gaming,Perifericos,Este,Laura Torres,354.79,2,0,709.58
V-011185,2024-11-15,Monitor 27',Electronica,Este,Diego Flores,4616.82,4,10,16620.55
V-038889,2024-11-15,Webcam HD,Electronica,Este,Diego Flores,946.12,4,0,3784.48
V-036543,2024-11-15,Laptop Gamer,Electronica,Oeste,Valentina Ortiz,12788.68,3,0,38366.04
V-035603,2024-11-15,Escritorio,Muebles,Este,Diego Flores,2277.64,2,0,4555.28
V-021943,2024-11-15,Lampara LED,Oficina,Norte,Carlos Lopez,246.01,2,5,467.42
V-038232,2024-11-15,Laptop Gamer,Electronica,Oeste,Valentina Ortiz,13960.72,2,5,26525.37
V-043481,2024-11-15,Router WiFi,Electronica,Norte,Maria Garcia,1766.1,2,0,3532.2
V-015870,2024-11-15,Tablet,Electronica,Norte,Carlos Lopez,5330.15,2,5,10127.28
V-019122,2024-11-15,Tablet,Electronica,Norte,Carlos Lopez,5607.62,2,10,10093.72
V-003725,2024-11-15,Laptop Gamer,Electronica,Centro,Pedro Sanchez,16100.87,4,5,61183.31
V-025477,2024-11-15,Laptop Gamer,Electronica,Norte,Maria Garcia,13208.72,1,5,12548.28
V-004943,2024-11-15,Router WiFi,Electronica,Sur,Luis Hernandez,1631.03,4,5,6197.91
V-010493,2024-11-15,Impresora,Oficina,Este,Laura Torres,3284.51,2,0,6569.02
V-021544,2024-11-15,Impresora,Oficina,Oeste,Valentina Ortiz,2037.06,3,0,6111.18
V-039404,2024-11-15,Tablet,Electronica,Centro,Pedro Sanchez,4773.36,2,0,9546.72
V-012630,2024-11-15,Tablet,Electronica,Oeste,Valentina Ortiz,3396.07,3,5,9678.8
V-033268,2024-11-15,Smartphone,Electronica,Oeste,Miguel Angel,6749.45,4,5,25647.91
V-005428,2024-11-16,Tablet,Electronica,Sur,Luis Hernandez,4407.19,2,10,7932.94
V-032348,2024-11-16,Auriculares Bluetooth,Electronica,Sur,Luis Hernandez,414.41,7,10,2610.78
V-014764,2024-11-16,Auriculares Bluetooth,Electronica,Este,Laura Torres,661.46,2,0,1322.92
V-027255,2024-11-16,Teclado Mecanico,Perifericos,Norte,Carlos Lopez,807.24,5,10,3632.58
V-042267,2024-11-16,Laptop Gamer,Electronica,Sur,Ana Martinez,16400.28,2,5,31160.53
V-038167,2024-11-16,Lampara LED,Oficina,Centro,Sofia Ramirez,308.56,5,5,1465.66
V-027314,2024-11-16,Silla Ergononica,Muebles,Oeste,Valentina Ortiz,3980.3,1,0,3980.3
V-033650,2024-11-16,Silla Ergononica,Muebles,Norte,Carlos Lopez,7432.43,4,0,29729.72
V-007287,2024-11-16,Escritorio,Muebles,Centro,Sofia Ramirez,3718.02,2,0,7436.04
V-036589,2024-11-16,Laptop Gamer,Electronica,Centro,Pedro Sanchez,12558.52,4,5,47722.38
